id,date,text,views,forwards,replies,channel_short
339636,2026-06-01T07:12:03+00:00,"**Путин **[**поручил**](https://ria.ru/20260601/fsb-2095927149.html)** ФСБ обеспечить бесперебойную работу важнейших сервисов, включая Госуслуги, в период ограничения интернета.**

Среди других поручений президента по итогам встречи с представителями муниципального сообщества:

🔹До 1 сентября обеспечить соцподдержку потерявшим жилье во время паводка в Дагестане и Чечне.

🔹Представить предложения о повышении эффективности тепло и водоснабжения в малонаселенных пунктах.

🔹Расширить в регионах практику предоставления участникам СВО и их семьям соцуслуг.

🔹Расширить перечень регионов, которым предоставляют субсидию на проекты комплексного развития территорий.

🔹Подготовить предложения по составу флота, необходимого для обеспечения территорий Крайнего Севера.

🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)",230376,276,,rian_ru
339635,2026-06-01T07:07:33+00:00,"**ФСБ **[**лишила гражданства**](https://ria.ru/20260601/grazhdanstvo-2095930545.html)** восемь выходцев из Центральной Азии, создавших угрозу нацбезопасности России.**

Среди них:

▪️ серийный регистратор мигрантов, легализовавший подозреваемого в пособничестве исполнителям теракта в ""Крокус сити Холл"";

▪️ этнический экстремист, неоднократно привлекавшийся за побои и распространявший идеи конфессионального превосходства;

▪️ криминальный элемент, осужденный по статье о незаконном приобретении и хранении оружия;

▪️ трое участников этнической ОПГ, устраивавших конфликты на национальной почве и радикализировавших членов закавказской диаспоры.

🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)",215988,228,,rian_ru
339634,2026-06-01T06:30:01+00:00,"**Экспорт авиакеросина запретили в России до 30 ноября.**

В правительстве [подчеркнули](https://ria.ru/20260601/pravitelstvo-2095918644.html), что эта мера должна обеспечить стабильную ситуацию на внутреннем топливном рынке.

🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)",225509,225,,rian_ru
339633,2026-06-01T06:21:22+00:00,"Путин [поздравил](https://ria.ru/20260601/pashinyan-2095918853.html) Пашиняна с днем рождения, отметив, что отношения России и Армении носят дружественный характер.

**UPD:** в Кремле также сообщили, что лидеры провели телефонный разговор. 

🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)",224892,482,,rian_ru
339632,2026-06-01T06:00:01+00:00,"**Обаме взломали Instagram*.**

""В воскресенье на официальной президентской странице Барака Обамы... появился странный контент"", - [сообщает](https://ria.ru/20260601/obama-2095913902.html) портал TMZ.

Хакеры опубликовали ИИ-картинку с подписью ""Белый дом находится под контролем шиитов"" и закинули в stories фото бывшего командира ""Кудс"" Касема Сулеймани, убитого в 2020 году в результате проведенной США операции в районе международного аэропорта Багдада.

__* Деятельность Meta (соцсети Facebook и Instagram) запрещена в России как экстремистская.__

🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)",220809,250,,rian_ru
339631,2026-06-01T05:46:49+00:00,"**Франция задержала танкер, якобы шедший из Мурманска.**

[По утверждению Макрона](https://ria.ru/20260601/vms-2095916436.html), речь идет о танкере Tagor, который якобы находится ""под международными санкциями"".

🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)",299539,246,,rian_ru
339628,2026-06-01T05:27:04+00:00,"Лидерами среди российских регионов по благосостоянию семей по итогам прошлого года стали Ямало-Ненецкий, Ханты-Мансийский автономные округа и Магаданская область.

В замыкающей группе - Ингушетия, Чечня и КБР. Подробнее о том, как считали рейтинг -  читайте в [нашем материале](https://ria.ru/20260601/regiony-2095910926.html).

🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)",213085,272,,rian_ru
339627,2026-06-01T05:11:09+00:00,"**Мальчиков страхуют чаще, чем девочек** - для них оформляют 64% детских полисов в России, [рассказали](https://ria.ru/20260601/strakhovka-2095905380.html) страховщики.

Чаще всего это страхование от спортивных травм, также родителей волнуют укусы клещей и инциденты в путешествиях.

🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)",228309,230,,rian_ru
339626,2026-06-01T04:49:18+00:00,"Американской журналистке Кэндис Оуэнс [понравилась](https://ria.ru/20260601/moskva-2095898244.html) Москва.

Я начинаю понимать, почему ""говорящие головы"" начинают паниковать, кричать и лгать о ""российском сговоре"", когда узнают, что кто-то из Америки с публичной площадкой едет сюда. 

Это как аллегория пещеры у Платона. Просто шокирует, насколько это чистый, красивый и упорядоченный город.

🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)",233486,325,,rian_ru
339625,2026-06-01T04:23:12+00:00,"Силы ПВО сбили за ночь** 72 украинских БПЛА**, [сообщили](https://ria.ru/20260601/rossija-2095911918.html) в Минобороны России.

🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)",226502,69,,rian_ru
339624,2026-06-01T04:21:58+00:00,"**США и Иран обменялись ударами.**

Центральное командование США сообщило об ударах по иранскому радару и пунктам управления БПЛА в ответ на якобы ""агрессивные действия Ирана, включая уничтожение американского беспилотника MQ-1"".

В КСИР [заявили](https://ria.ru/20260601/iran-2095909836.html) об ответном ударе по базе США и пригрозили более масштабной реакцией, если это повторится.

🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)",239120,143,,rian_ru
339623,2026-06-01T02:29:49+00:00,"**""Задачи никто не отменял - нужно ехать""**

Водитель 45-й инженерной бригады [совершил](https://ria.ru/20260601/spetsoperatsiya-2095903699.html) более 2 тысяч боевых выездов на передовую в зоне специальной военной операции.

🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)",242665,71,,rian_ru
339622,2026-06-01T00:59:49+00:00,"**Когда за детский сад можно не платить, **[объяснили](https://ria.ru/20260601/detsad-2095900153.html) в Госдуме.

Многие родители ошибочно полагают, что платить за детский сад нужно всегда и за все дни, независимо от посещения. 

Вы не должны платить за то, чем не пользуетесь... Если ребенка в саду нет, например вы уехали в отпуск, то услуга не оказывается, а, значит, и платить за нее не нужно. 

🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)",245440,404,,rian_ru
339621,2026-05-31T23:29:49+00:00,"**Диетолог **[**раскрыла**](https://ria.ru/20260601/morozhenoe-2095897182.html)** неочевидную пользу мороженого.**

Безусловная польза от мороженого - это удовольствие, которое снижает уровень стресса и является частью здорового отношения к еде. 

Классическое мороженое содержит молоко, сливки - источники кальция и легкоусвояемого белка.

🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)",250196,734,,rian_ru
