id,date,text,views,forwards,replies,channel_short
56067,2026-06-01T05:01:05+00:00,"⛅️⛅️ Доброе утро! В первый день лета в Москве ожидается пасмурная погода, в первой половине дня возможен туман. Температура воздуха поднимется до +18 °С. 

✅ Подпишитесь на канал «[Город Москва](https://t.me/mosrutop)» — официальные новости столицы здесь.",3954,12,,mosrutop
56066,2026-05-31T18:56:24+00:00,Движение на Сокольнической линии (1) восстановлено и вводится в график.,4877,4,,mosrutop
56065,2026-05-31T18:50:16+00:00,"На Сокольнической линии (1) нет движения от «Комсомольской» до станции «Бульвар Рокоссовского». В обратном направлении поезда следуют с увеличенными интервалами из-за временного снятия напряжения. 

Безопасности пассажиров ничего не угрожает, сотрудники метрополитена устраняют неисправность.",4984,13,,mosrutop
56064,2026-05-31T15:00:21+00:00,"🌳 **Ландшафтный парк с дубами и елями **[**появится**](https://t.me/mos_sobyanin/20053)** на набережной Тараса Шевченко.** Специалисты уже высадили первые 36 деревьев, среди которых шестиметровые березы и лиственницы. Вскоре к ним добавятся еще около 150 крупномеров.

Всего в рамках первого этапа здесь высадят 302 дерева и 312 кустарников. На набережной появятся беговые дорожки, амфитеатр и прямые выходы к воде. Полностью завершить работы планируется в 2027 году.",5358,26,,mosrutop
56063,2026-05-31T14:02:26+00:00,"Провожаем последний день [весны](https://foto.mos.ru/tag/panoramnye-vidy-moskvy) и готовимся встречать лето 😻

#Москва_в_объективе",4591,15,,mosrutop
56060,2026-05-31T13:04:32+00:00,"❤️ **Кинопарк «Москино» **[**приглашает**](https://www.mos.ru/news/item/170678073/)** на фестиваль «Традиция». **Гостей ждут ремесленные мастер-классы, народные игры и кукольные спектакли. Каждый ребенок сможет попробовать себя в роли кузнеца, гончара или создателя кокошника.

В «Городе мастеров» участники освоят навыки резьбы по дереву, росписи игрушек и чеканки. Кроме того, здесь пройдут постановки по мотивам «Аленького цветочка» и «Мухи-Цокотухи». Для посещения необходимо приобрести [билет](https://leto.mos.ru/semeynyy-festival-tradiciya/).

📅 20 и 21 июня
📍 Кинопарк «Москино»",3794,15,,mosrutop
56059,2026-05-31T12:03:46+00:00,"🏙️ **Пять новостроек по программе реновации **[**возвели менее чем за год**](https://t.me/mos_sobyanin/20052)**. **Ускорить работу позволили префаб-технологии и крупномодульное строительство. Элементы домов собирают на производстве в заводских условиях, что повышает их долговечность и снижает уровень шума на площадке.

Всего с применением этих методов в столице возведено более 100 жилых комплексов. Новостройки почти полностью состоят из отечественных материалов. Это позволяет быстрее переселять москвичей в комфортное жилье.",3698,5,,mosrutop
56056,2026-05-31T11:00:19+00:00,"❤️ **Около 30 новых достопримечательностей **[**появится**](https://www.mos.ru/news/item/170652073/)** на макете «Моя Россия» на ВДНХ.** Сейчас специалисты монтируют подмакетник, и этот процесс полностью открыт для посетителей. Гости могут понаблюдать, как создается миниатюрная страна.

К экспозиции добавят Великий Новгород, Кострому, Переславль-Залесский, Ростов Великий и Ярославль. Рядом с новой частью макета уже действуют завершенные участки с движущимися поездами.

📍Павильон № 33 на ВДНХ",3175,16,,mosrutop
56055,2026-05-31T10:34:58+00:00,"Народный артист России, художественный руководитель Театра Олега Табакова и театра «Современник», председатель Союза театральных деятелей РФ **Владимир Машков** выступил на открытии третьего сезона «Театрального бульвара» и поделился, что значит для него фестиваль:

__«Это удивительный, самый большой театральный фестиваль в мире. И этим наша великая Москва подтверждает свой статус самой красивой, самой обновляемой и самой театральной столицы мира».

__🎬🎭🎫🎤🎬🎹😀👀🗓️

🔭 Анонсы, афиша, мнения, эксклюзив на teatr.mos.ru и в соцсетях➡️ [TG ](https://t.me/teatr_bulvar)| [MAX ](https://max.ru/teatr_bulvar)| [ВК](https://vk.com/teatralny_bulvar)",3554,5,,mosrutop
56054,2026-05-31T10:04:29+00:00,"❗️**Днем 31 мая в столице ожидаются кратковременные **[**дожди и грозы**](https://www.mos.ru/news/item/170721073/)**. **Порывы ветра могут достигать 15 м/с. Непогода продержится до 21:00.

Горожан просят не укрываться под деревьями и обходить шаткие конструкции. Автомобилистам следует избегать резких маневров и парковаться в безопасных местах. В экстренной ситуации звоните по номеру: 112.",3483,8,,mosrutop
56053,2026-05-31T09:01:36+00:00,"📲 **Портал «Узнай Москву» **[**подготовил**](https://www.mos.ru/news/item/170642073/)** тематические квизы, квесты и прогулочные маршруты для юных горожан. **Участники проверят знания о первых космических полетах и вспомнят стихи Корнея Чуковского. 

Кроме того, пользователям предлагают найти знакомые образы из мультфильмов на улицах города. Для любителей истории подготовили квиз о Москве эпохи Петра I. Новые маршруты и интерактивы будут появляться в течение всего лета.",3611,12,,mosrutop
56050,2026-05-31T08:02:59+00:00,"🏛️ **Музей Москвы приглашает горожан **[**на экскурсии**](https://www.mos.ru/news/item/170676073/)**. **В рамках цикла «Путеводитель по району», который продлится с 6 июня по 29 августа, участники смогут увидеть район как отдельный городской мир со своим ритмом, характером и памятью. 

Участники получат паспорт москвоведа — специальный документ, в котором можно собирать музейные печати за пройденные маршруты, делать заметки и записывать собственные открытия. 

Программа доступна как по отдельным билетам, так и по абонементу. Оформить их можно через сервис «[Мосбилет](https://bilet.mos.ru/event/674658257/?utm_source=telegram&utm_medium=social)».",3128,14,,mosrutop
56049,2026-05-31T07:15:10+00:00,"🌺 **Чем заняться в городе сегодня, подсказываем в нашем дайджесте** 👇

🐻 Побывайте всей семьей на фестивале искусств [«Небо»](https://happy-fest.ru/)
🕞 С 11:00, парк искусств «Музеон», на некоторые мероприятия нужна регистрация

🥒 Научитесь сажать овощи на фестивале [«Сады и огороды» ](https://leto.mos.ru/festival-sady-i-ogorody/)
🕞 С 11:00, парки «Ходынское поле», 50-летия Октября, Таганский и Измайловский парки, музей-заповедник «Царицыно», вход свободный

✍️ Узнайте больше о [Константине Паустовском](https://www.mos.ru/news/item/170566073/)
🕞 С 11:00, Музей К.Г. Паустовского, нужна регистрация

🎾 Сыграйте в [настольный теннис](https://tennisfest.sport.mos.ru/)
🕞 С 11:00, «Лужники», нужна регистрация

🐎 Полюбуйтесь лошадьми на фестивале [«Конное достояние»](https://www.mos.ru/news/item/170615073/)
🕞 С 12:00, Измайловский парк, вход свободный

🧺 Загляните [на инклюзивный пикник
](https://www.mos.ru/news/item/170447073/)🕞 С 12:00, музей-заповедник «Царицыно» (у Большого дворца), вход свободный

🌻 Отметьте[ ](https://t.me/mosrutop/55965)[День защиты детей 
](https://t.me/detimosru/969)🕞 С 12:00, музей-заповедник «Коломенское», вход свободный

🎭 Посмотрите спектакли на фестивале [«Театральный бульвар» ](https://teatr.mos.ru/afisha)
🕞 С 15:00, различные городские площадки, вход свободный


😻 «Город Москва» в [МАКС](https://max.ru/mosru) и [Telegram](https://t.me/mosrutop)",3717,11,,mosrutop
56048,2026-05-31T07:01:34+00:00,"🌧🌧 Доброе утро! Сегодня в Москве будет облачно с прояснениями, возможен дождь. Температура воздуха поднимется до +15 °С. 

✅ Подпишитесь на канал «[Город Москва](https://t.me/mosrutop)» — официальные новости столицы здесь.",3689,5,,mosrutop
56042,2026-05-30T15:03:35+00:00,"🌺** Всех, кто любит красоту и садовое искусство, **[**приглашают на фестиваль «Пионы России».**](https://www.mos.ru/news/item/170683073/) Он пройдет в Московском зоопарке с 10 по 17 июня. 

Свои растения представят специалисты из Московской области, Воронежа, Казани, Твери, Нижнего Новгорода, а также из других городов и регионов. Увидеть пионы разных сортов можно будет ежедневно с 10:00 до 23:00. Вход — [по билетам.](https://bilet.mos.ru/event/679774257/)",4106,71,,mosrutop
56038,2026-05-30T14:31:01+00:00,"👒 **Этим летом москвичей приглашают **[**познакомиться с русским импрессионизмом**](https://www.mos.ru/news/item/170694073/)** и освоить основы художественного мастерства. **С июня по сентябрь все желающие смогут посетить арт-павильон и фестиваль пленэров в рамках проекта «Лето в Москве». Гостей ждут:
 
😃 в саду имени Н.Э. Баумана (1–28 июня)
😃 в Измайловском парке (3–29 июля)
😃 в детском парке имени Н.Н. Прямикова (3–29 августа)
😃 в парке «Ходынское поле» (3–30 сентября)
 
Для посетителей пройдут мастер-классы по живописи, скетчингу и коллажу, встречи с современными художниками.",2981,28,,mosrutop
56035,2026-05-30T14:00:53+00:00,"🛴 **Хотите покататься на самокатах, роликах, скейтбордах и BMX и научиться делать трюки?** В «Лужниках» в рамках «Лета в Москве» открылся [экстрим-парк с шестью специальными зонами.](https://leto.mos.ru/ekstrimpark/) Здесь установлены фигуры [разного уровня сложности,](https://www.mos.ru/news/item/170590073) передовые конструкции с матами и резиновым покрытием, трасса с чередованием ям и кочек и многое другое.
 
Для каждой площадки предусмотрены возрастные ограничения. Гости могут взять оборудование напрокат и воспользоваться раздевалками.
 
Экстрим-парк будет работать все лето. По выходным проходят бесплатные открытые тренировки с участием спортсменов, а также соревнования. Актуальное расписание и правила посещения — [на сайте.](https://extremepark.sport.mos.ru/)",2681,17,,mosrutop
56034,2026-05-30T13:31:01+00:00,"🫖** Чайные дегустации, свежая выпечка, лекции и спектакли — все это ждет гостей на площадках проекта «Московское чаепитие». **Он пройдет с 30 мая по 6 сентября. 

📍 Одна из ключевых площадок — арт-павильон «Коробка конфет» — находится на Новом Арбате. Здесь можно попробовать чай «Москва» и различные угощения, а еще присоединиться к мастер-классам. 

📍 В парке у Политехнического музея, на Чистопрудном и Покровском бульварах открылись буфеты с чаем, калачами, плюшками, сочниками.

📍 Кроме того, жителей и гостей столицы ждет «Чайный рейв»: 27 июня и 15 августа — на Болотной площади, 12 июля — на Центральном рынке. В программе — диджей-сет, дегустация чая и викторины с призами.

📍 Где еще расположены чайные площадки, читайте [в материале.](https://www.mos.ru/news/item/170673073/)",3068,38,,mosrutop
56033,2026-05-30T13:04:29+00:00,"🎨 **Художественная выставка «Семья — душа России» **[**откроется в музее-заповеднике «Царицыно»**](https://www.mos.ru/news/item/170674073/)** 26 июня.** В основе экспозиции — работы известных мастеров из собраний ведущих российских музеев и произведения, выполненные в традиционных техниках русской живописной школы. Авторы — профессиональные живописцы, художники-любители, студенты художественных вузов и совсем юные таланты, приславшие свои работы. Вход — по билету в музей-заповедник.",2805,8,,mosrutop
56032,2026-05-30T12:04:41+00:00,"😃😃 **Предсказываем: этим летом скучать не придется!** А все потому, что [сегодня](https://www.mos.ru/news/item/170681073/) начинается [проект «Лето в Москве».](https://leto.mos.ru/) 
 
Вас ждут:

😃 театральные постановки прямо на улицах;
😃 концерты;
😃 тренировки;
😃 исторические пикники;
😃 цирковые представления;
😃 экскурсии;
😃 мастер-классы;
😃 бассейны под открытым небом; 
😃 спортивные площадки;
😃 и многое другое.
 
Следите за расписанием и программой [на сайте,](https://leto.mos.ru/) а также в [телеграм-канале «Лето в Москве».](https://t.me/moscowfests)",2900,7,,mosrutop
56026,2026-05-30T11:31:01+00:00,"🐻 **Приходите всей семьей **[**отмечать**](https://www.mos.ru/news/item/170589073/)** День защиты детей в музее-заповеднике «Коломенское»!** 31 мая гостей будут ждать:

☝️ театральные представления
☝️ концерты
☝️ мастер-классы и лекции
☝️ кинопоказы

🕐 С 12:00 до 18:00
👍 Вход свободный

🌻** Подписывайтесь на канал **[**«Москва — детям»**](https://t.me/detimosru)",2740,14,,mosrutop
56025,2026-05-30T11:03:15+00:00,"🎓 **Новую школу будущего, рассчитанную на 1100 мест,**[** построят в Большом Кондратьевском переулке.**](https://max.ru/mossobyanin/AZ53rs-DLjM)** **Здание будет напоминать конструктор из-за чередования объемов разной высоты и формы. Такая композиция придаст ему динамику и позволит зонировать внутренние пространства.
 
Внутри обустроят трансформируемый спортивный зал, обеденный зал, многофункциональное многосветное пространство, медиатеку, кабинеты кулинарии и домоводства, комбинированную мастерскую по обработке металла и дерева, а также многое другое.
 
Завершить работы планируют в 2027 году.",2790,9,,mosrutop
56024,2026-05-30T10:31:01+00:00,"**В **[**первый день**](https://t.me/teatr_bulvar/8079)** фестиваля на «Театральном бульваре» — детский мюзикл, музыкально-драматический «Парфюмер», семейный звёздный концерт, сказки Андерсена и этно-авангард 
**
В мастерских на Чистопрудном бульваре собираем Солнечную систему, узнаём тайны «Ленкома», гримируемся и играем в античном театре.
 
➡️ Церемония открытия — **в 20:00 **на Пушкинской набережной в Парке Горького. Трансляция на [сайте](https://teatr.mos.ru/) и в [ВК](https://vk.com/teatralny_bulvar?ysclid=mpqiljc83685609029).
 
Театрального всем дня!

🎬🎭🎫🎤🎬🎹😀👀🗓️

🔭 Анонсы, афиша, мнения, эксклюзив на teatr.mos.ru и в соцсетях➡️ [TG ](https://t.me/teatr_bulvar)| [MAX ](https://max.ru/teatr_bulvar)| [ВК](https://vk.com/teatralny_bulvar)",2753,6,,mosrutop
56023,2026-05-30T10:17:07+00:00,"**Движение открыто: 

🔹 **На Раушской набережной.
🔹 На Кремлевской набережной.
🔹 На Устьинской набережной.
🔹 На Москворецкой набережной.
🔹 На Пречистенской набережной.
🔹 В Китайгородском проезде.
🔹 На Старой площади.",2542,2,,mosrutop
56019,2026-05-30T10:02:35+00:00,"🎟 В театре «Мастерская Петра Фоменко» можно ближе [познакомиться с классическими произведениями](https://bilet.mos.ru/articles/vechnaya-klassika-mosbilet-priglashaet-naspektakli-masterskoy-petra-fomenko/) и погрузиться во внутренний мир персонажей.
 
📅 21 июня зрителей приглашают на спектакль [«Бесприданница»](https://bilet.mos.ru/event/348206257/) по пьесе Александра Островского. Это история о любви, предательстве, одиночестве и желании обрести счастье.
 
📅 30 июня на сцене — [«Пугачев»](https://bilet.mos.ru/event/348271257/) по поэме Сергея Есенина. Режиссер Федор Малышев исследует тему судьбы и предназначения.
 
📅 5 июля покажут спектакль [«Чайка»](https://bilet.mos.ru/event/348290257/) по одноименной пьесе Антона Чехова. Актерская игра и режиссерские приемы передают новаторство писателя.",2615,6,,mosrutop
56018,2026-05-30T09:31:01+00:00,"**😃****😃**** А мы твой номер один. Детка, это «Лето в Москве»!**

Сегодня, 30 мая, официальный старт самого яркого проекта теплого сезона.

[«Лето в Москве» ](https://leto.mos.ru/)проходит третий год подряд. В этот раз проект посвящен истории, культуре и традициям народов России. 

💐 Для тебя будут работать площадки с творческими и спортивными мастер-классами, [бассейны под открытым небом,](https://www.mos.ru/city/projects/swim/) веранды и места для пикников.

💐 А еще тебя ждут яркие театральные постановки в рамках [фестиваля «Театральный бульвар»,](https://leto.mos.ru/festival-teatralnyy-bulvar-2026) погружения в другую эпоху [на фестивале «Усадьбы Москвы»,](https://leto.mos.ru/festival-usadby-moskvy/) много спорта, музыки и цветов. 

Ставь 😃, если оценил концерт нашего маскота.

**«Лето в Москве» в **[**МАКС**](https://max.ru/moscowfests)** и **[**Telegram**](https://t.me/moscowfests)",2605,15,,mosrutop
56017,2026-05-30T09:03:12+00:00,"🌤 **Какой будет **[**погода в Москве в ближайшие дни?**](https://www.mos.ru/news/item/170655073/)** **Синоптики прогнозируют потепление и кратковременные дожди. 

Завтра, 31 мая, температура воздуха прогреется до +16 °С. 1 июня ожидается до +18 °С, а 2 и 3 июня — до +23 °С.

😻 «Город Москва» в [МАКС](https://max.ru/mosru) и [Telegram](https://t.me/mosrutop)",8130,7,,mosrutop
56015,2026-05-30T08:35:25+00:00,"🚴‍♂️ Приготовьтесь умиляться — сегодня проходит первый в этом сезоне Детский велофестиваль! 

Стартовый городок на Цветном бульваре открыт до 18:00. Приходите всей семьей!

Ставьте ❤️, чтобы поддержать наших юных участников.

📲 [Дептранс Москвы в МАКС](https://max.ru/DtRoad)",2726,5,,mosrutop
56014,2026-05-30T08:03:25+00:00,"😻 **В городе начинается** **масштабный проект **[**«Лето в Москве».**](https://leto.mos.ru/)** **Подробнее о том, что ждет жителей и гостей столицы в ближайшие месяцы, читайте [здесь.](https://t.me/mosrutop/55933)

Яркие фотографии — на foto.mos.ru.

#Москва_в_объективе",3002,5,,mosrutop
56013,2026-05-30T07:31:01+00:00,"💡 **Умное освещение московских улиц, дворов, парков и других территорий делает жизнь горожан комфортнее.**

За 15 лет количество светильников выросло в 2,6 раза — сейчас каждый вечер зажигаются 1,3 млн источников света. В этому году добавим еще 26 тыс. 

**Еще немного об освещении: **

✍️ 58% светильников светодиодные. Они экономичнее и ярче. 

✍️ Во дворах установлены четырехметровые торшеры с мягким светом.

✍️ На дорогах — девятиметровые опоры. Свет есть даже в непогоду.

✍️ Пешеходные переходы оснащены контрастной подсветкой — видно людей издалека.

✍️ На школьных стадионах — мощные прожекторы. А на детских площадках — невысокие, безопасные фонари.

Больше об освещении Москвы — [в моем новом посте](https://www.sobyanin.ru/ogni-moskvy-yarkie-ekonomichnye-i-ekologichnye?utm_source=tg&utm_medium=post&utm_campaign=300526)",2944,1,,mosrutop
56012,2026-05-30T07:02:42+00:00,"😃 **Сегодня в городе стартует масштабный **[**проект «Лето в Москве» **](https://leto.mos.ru/)**и пройдет множество мероприятий. **Собрали все самое интересное в нашем дайджесте 👇

💪 Фестиваль [«День московского спорта»](https://day.sport.mos.ru/)
🕞 С 11:00, «Лужники», на некоторые мероприятия нужна регистрация

🐻 Детский фестиваль искусств [«Небо»](https://happy-fest.ru/)
🕞 С 11:00, парк искусств «Музеон», на некоторые мероприятия нужна регистрация

✍️ Фестиваль, [посвященный Константину Паустовскому](https://www.mos.ru/news/item/170566073/)
🕞 С 11:00, Музей К.Г. Паустовского, нужна регистрация

🥒 Фестиваль [«Сады и огороды» ](https://leto.mos.ru/festival-sady-i-ogorody/)
🕞 С 11:00, парки «Ходынское поле», 50-летия Октября, Таганский и Измайловский парки, музей-заповедник «Царицыно», сегодня и завтра вход свободный

🎭 Спектакли фестиваля [«Театральный бульвар» ](https://teatr.mos.ru/afisha)
🕞 С 14:00, различные городские площадки, вход свободный

🐎 Фестиваль национальных пород лошадей [«Конное достояние»](https://www.mos.ru/news/item/170615073/)
🕞 С 12:00, Измайловский парк, вход свободный

🎶 Концерт [«МузКино.Дети»](https://teatr.mos.ru/afisha/1081)
🕞 С 19:00, Чистопрудный бульвар, вход свободный

💫 Фестиваль [«Ночь московского спорта» ](https://day.sport.mos.ru/night.html)
🕞 С 19:00, различные городские площадки, на некоторые активности нужна регистрация

😻 «Город Москва» в [МАКС](https://max.ru/mosru) и [Telegram](https://t.me/mosrutop)",3246,29,,mosrutop
56010,2026-05-30T06:25:18+00:00,"🚗 **Напоминаем, что сегодня **[**временно ограничено движение на некоторых улицах и набережных Москвы.**](https://www.mos.ru/news/item/170542073/)** **Это связано с проведением «Зеленого марафона» и Большого московского триатлона.
 
🕞 До 20:00 нельзя проехать по участкам улиц Москворецкой, Варварки, Ильинки, а также площади Васильевский Спуск.
 
🕞 До 12:30 нет движения на участках Софийской, Раушской, Космодамианской и Устьинской набережных, улицах Яузской и Садовнической, Большом и Малом Устьинских мостах, в Устьинском проезде, до 13:15 — в Фалеевском переулке, Китайгородском проезде, на Болотной улице, Москворецкой и Пречистенской набережных, Старой и Новой площадях.
 
🕞 До 15:45 закрыто движение на участках Крылатской улицы, Северо-Западной хорды, улицы Нижние Мневники, а также по съезду на Северо-Западную хорду с улицы Островной в сторону Рублевского шоссе.
 
Подробнее обо всех ограничениях — в инфографике.",4065,18,,mosrutop
56009,2026-05-30T06:10:18+00:00,"🌧🌧 Доброе утро! Сегодня в Москве будет облачно с прояснениями, возможен дождь. Температура воздуха поднимется до +13 °С. 

Не забудьте взять с собой зонтик!

✅ Подпишитесь на канал [«Город Москва»](https://t.me/mosrutop) — официальные новости столицы здесь.",3616,8,,mosrutop
56008,2026-05-29T16:00:32+00:00,"**🥳****🥳** **Эти выходные будут насыщенные! **Собрали самые интересные мероприятия в нашем дайджесте 👇

😃😃 Посетите площадки проекта [«Лето в Москве»](https://leto.mos.ru/)

😻 Насладитесь спектаклями фестиваля [«Театральный бульвар»](https://t.me/mosrutop/55968) и загляните в мастерские

😘 Потренируйтесь и возьмите автографы у артистов и спортсменов на фестивалях [«День московского спорта»](https://t.me/moscowfests/10628) и [«Ночь московского спорта»
](https://t.me/moscowfests/10642)
☀️ Всей семьей отправьтесь на [фестиваль «Небо»](https://happy-fest.ru/) в парке искусств «Музеон»

🎬 Посмотрите фильмы на свежем воздухе [в летних кинотеатрах городских парков](https://leto.mos.ru/letnie-kinoteatry-pod-otkrytym-nebom/)

👒 Поучаствуйте в творческих мастер-классах [на инклюзивном пикнике в «Царицыне»](https://t.me/mosrutop/55915)

📚 Узнайте больше [о Константине Паустовском](https://www.mos.ru/news/item/170566073/) на экскурсиях и квестах в посвященном ему музее

🚲 Сходите вместе с детьми на [Московский детский велофестиваль](https://t.me/detimosru/960)

🎾 Сыграйте [в настольный теннис](https://t.me/mosrutop/55630) в «Лужниках» и установите рекорд

💐 Отметьте [День защиты детей](https://t.me/mosrutop/55965) в музее-заповеднике «Коломенское»

😻 «Город Москва» в [МАКС](https://max.ru/mosru) и [Telegram](https://t.me/mosrutop)",4133,16,,mosrutop
