id,date,text,views,forwards,replies
107895,2026-05-23T16:48:49+00:00,"**Президент США Дональд Трамп заявил о возможном принятии решения по Ирану завтра.** Сегодня он обсудит со своими старшими советниками детали обновленного проекта сделки. Об этом американский президент сообщил в комментарии для журналиста Axios Барака Равида.

«Либо мы придем к хорошей сделке, либо я разнесу их вдребезги», — [заявил господин Трамп.](https://www.kommersant.ru/doc/8688726?tg)

В интервью каналу CBS президент США заявил, что Вашингтон и Тегеран «стали значительно ближе» к соглашению. 

▪ [Подписывайтесь на «Ъ» в MAX |](https://max.ru/kommersant) [в Telegram](https://t.me/+bPtk49gFbCBkYzdi)",13831,21,
107894,2026-05-23T16:07:10+00:00,"FONBET подарил ВИП-клиентам путешествие в Стамбул — на финал Лиги Европы УЕФА.  Программа тура включала перелет бизнес-классом, персональный трансфер, личного батлера и просмотр матча из ложи стадиона «Бешикташ Парк».  Кроме того, участники программы лояльности прогулялись по историческим кварталам Стамбула, где сохранились шедевры османской архитектуры, отмеченные ЮНЕСКО, отдохнули на пляжах и совершили яхтенную прогулку по Босфору с ужином на закате.
 
#новостикомпаний",13494,42,
107893,2026-05-23T15:37:11+00:00,,12708,26,
107892,2026-05-23T15:37:11+00:00,,13151,25,
107891,2026-05-23T15:37:11+00:00,,12273,27,
107890,2026-05-23T15:37:11+00:00,,12107,26,
107889,2026-05-23T15:37:11+00:00,"В начале мая политическое будущее британского премьера Кира Стармера оказалось под вопросом. Лейбористская партия потерпела сокрушительное поражение на местных выборах, после чего десятки парламентариев призвали его оставить пост. Несмотря на растущую критику в обществе и ряд отставок в кабинете, без боя господин Стармер сдаваться не намерен. 

В ожидании развязки «Ъ» присмотрелся к биографиям его предшественников за 300 лет: откуда и кем они были, чем запомнились на посту и как с него уходили.

Так, основываясь на биографиях 58 премьеров, «Ъ» составил собирательный портрет главы британского правительства:

Это 52-летний уроженец Лондона по имени Уильям, который вырос в богатой семье, окончил Итонский колледж и Оксфордский университет, получил образование в области юриспруденции. До прихода в большую политику работал адвокатом. Член Консервативной партии. Женат, отец четверых детей.

👉 [Подробнее на сайте.](https://www.kommersant.ru/doc/8675079?tg)

▪ [Подписывайтесь на «Ъ» в MAX |](https://max.ru/kommersant) [в Telegram](https://t.me/+bPtk49gFbCBkYzdi)",11545,27,
107887,2026-05-23T15:13:16+00:00,"**Социологические опросы показывают, что людям не хватает картины будущего. «Ъ» готов восполнить этот пробел в рамках проекта «Контуры будущего».**

Каждый день редакция и читатели имеют дело с потоком новостей, означающих: привычного мира — того, в котором стал выходить «Ъ», распался Советский Союз, рухнула Берлинская стена и сформировалась глобальная экономика,— уже нет. Прежние правила не работают, новые — только формируются.

Рано или поздно период турбулентности завершится. Новые очертания мира будут определены новыми соглашениями, хартиями и конвенциями.

Творческая группа проекта «Контуры будущего», которую возглавляют **Азер Мурсалиев** и **Иван Сухов,** выделила главные темы этих назревающих договоренностей в области экономики, политики, права, войны, климата, технологий, а главное — статуса человека и видения будущего человечества.

В ближайшее время мы предложим читателям оценить перспективы мировой торговли. После этого выпуски проекта будут выходить каждые три недели.

👉 [Добро пожаловать в будущее.](https://kommersant.ru/future?tg)

▪ [Подписывайтесь на «Ъ» в MAX |](https://max.ru/kommersant) [в Telegram](https://t.me/+bPtk49gFbCBkYzdi)",12324,32,
107886,2026-05-23T14:46:49+00:00,,12791,37,
107885,2026-05-23T14:46:49+00:00,"**Бывшего сенатора Василия Думу арестовали до 20 июля. **Вместе с бывшим адвокатом основателя инвестфонда Baring Vostok Дмитрием Клеточкиным он обвиняется в покушении на мошенничество. Об этом [сообщается](https://www.kommersant.ru/doc/8688682?tg) в Telegram-канале судов общей юрисдикции Москвы.

Уголовное преследование Дмитрия Клеточкина связано с мошенническими манипуляциями по долговым обязательствам сенатора Василия Думы, сообщили «Интерфаксу» в правоохранительных органах. По словам собеседников агентства, ущерб по делу оценивается более чем в 20 млн руб.

Василий Дума был членом Совета федерации от Костромской области с 2004 по 2011 год.

__📷____ Суды общей юрисдикции города Москвы__

▪ [Подписывайтесь на «Ъ» в MAX |](https://max.ru/kommersant) [в Telegram](https://t.me/+bPtk49gFbCBkYzdi)",13042,39,
107884,2026-05-23T14:26:27+00:00,"**Иран и США находятся на финальном этапе работы с меморандумом, **заявил официальный представитель иранского МИДа Эсмаил Багаи.

Сейчас переговорщики обсуждают вопросы прекращения войны и американской военно-морской блокады, а также вопросы, связанные с разблокировкой замороженных иранских активов, [рассказал иранский дипломат.](https://www.kommersant.ru/doc/8688711?tg)

Госсекретарь США Марко Рубио также сообщил о прогрессе по Ирану и допустил появление новостей в ближайшие дни.

▪ [Подписывайтесь на «Ъ» в MAX |](https://max.ru/kommersant) [в Telegram](https://t.me/+bPtk49gFbCBkYzdi)",13097,27,
107883,2026-05-23T14:07:16+00:00,"Оператор системы маркировки «Честный знак» по поручению Роспотребнадзора **остановил продажи 37 млн бутылок минеральной воды «Джермук».**

Блокировка распространяется на минеральную, питьевую, газированную воду, включая продукцию со вкусовыми добавками, в стеклянной и пластиковой таре объемом от 0,33 до 1,5 л. 

До получения разрешения Роспотребнадзора продажа и отгрузка продукции в розничных и онлайн-каналах запрещены.

▪ [Подписывайтесь на «Ъ» в MAX |](https://max.ru/kommersant) [в Telegram](https://t.me/+bPtk49gFbCBkYzdi)",13382,72,
107882,2026-05-23T13:49:33+00:00,"❌ **11-я Обзорная конференция Договора о нераспространении ядерного оружия (ДНЯО) не смогла утвердить итоговый документ.** Об этом [сообщила](https://www.kommersant.ru/doc/8688699?tg) пресс-служба МИД России.

Как рассказали в ведомстве, благодаря нескольким непростым компромиссам участники конференции почти смогли выработать близкий к принятию консенсусом проект документа. Однако отдельные вопросы из-за «жестких установок США и их союзников» не были урегулированы, поэтому документ на утверждение конференцией представлен не был, заявили представители МИДа.

Председатель конференции, постпред Вьетнама при ООН До Хунг Вьет по итогам конференции сообщил журналистам, что решил не ставить ни один из проектов итогового документа на голосование, поскольку понял, что ни одну из версий не примут.

Обзорная конференция ДНЯО проходит раз в пять лет для оценки выполнения договора. В ней участвуют почти все участники ДНЯО — 191 государство. Итоговый документ страны не смогли принять уже в третий раз.

▪ [Подписывайтесь на «Ъ» в MAX |](https://max.ru/kommersant) [в Telegram](https://t.me/+bPtk49gFbCBkYzdi)",14596,23,
107881,2026-05-23T13:18:50+00:00,"❗️ Тела еще двух человек извлекли из-под завалов общежития колледжа в Старобельске в ЛНР, **число погибших выросло до 18 человек, **сообщили в МЧС.

@kommersant",14954,40,
107880,2026-05-23T12:40:30+00:00,"❗️ До 16 выросло число погибших в результате удара ВСУ по общежитию колледжа в Старобельске в ЛНР, сообщили в МЧС. Под завалами, предположительно, остаются еще пять человек.

@kommersant",15918,35,
107879,2026-05-23T12:26:15+00:00,"**В России запретили оборот нескольких марок армянских вин и коньяков.** Армения — крупнейший импортер коньяка в Россию: [ее доля достигает 50%,](https://www.kommersant.ru/doc/8688647?tg) говорит руководитель информационного центра WineRetail Александр Ставцев. В общем объеме коньячного рынка это 12–15%. 

Но попавшие сейчас под ограничения бренды, по его словам, выступают скорее второстепенными. Напомним, ограничения касаются ЗАО «Веди-Алко», ООО «Абовянский коньячный завод» и «Винно-коньячного дома “Шахназарян”».

Наиболее востребованные в России марки армянского коньяка — «Арарат», «Ной» и другие, говорит эксперт. На них введенные ограничения пока не распространяются.

Для самой Армении мораторий на поставку вин и коньяка может быть существенным. Местные производители, по словам господина Ставцева, рассматривают Россию как основной рынок сбыта.

Президент гильдии «Алкопро» Андрей Московский обращает внимание, что нарекания к армянскому коньяку возникали и раньше. Летом прошлого года ассоциации «Антиконтрафакт» и «Союзконьяк» заявляли, что стандартам не соответствуют 85% армянских коньяков. Основная часть выявленных нарушений касалась использования спиртов невиноградного происхождения.

▪ [Подписывайтесь на «Ъ» в MAX |](https://max.ru/kommersant) [в Telegram](https://t.me/+bPtk49gFbCBkYzdi)",17995,90,
107878,2026-05-23T11:51:52+00:00,"Президент США Дональд Трамп опубликовал в Truth Social коллаж из своего портрета и панорамы столицы Гренландии. 

Его рука на изображении лежит на одной из гор Нуука. Американский президент подписал фото: «Привет, Гренландия!».

✔ [Подписывайтесь на «Ъ» в MAX |](https://max.ru/kommersant)[ в Telegram](https://t.me/+bPtk49gFbCBkYzdi)",16654,98,
107877,2026-05-23T10:37:25+00:00,"До 12 выросло число погибших детей при атаке беспилотников ВСУ на колледж в Старобельске. Под завалами остаются девять человек, сообщили в МЧС.

@kommersant",17961,28,
107876,2026-05-23T10:07:50+00:00,"▶️ Вечером 23 мая состоится закрытие главного кинематографического события года — 79-го Каннского международного кинофестиваля. 

Среди 22 фильмов-участников только три считают фаворитами соревнования, рассказал кинокритик Андрей Плахов прямо из Канн специально для «Ъ». 

✔ [Подписывайтесь на «Ъ» в MAX |](https://max.ru/kommersant)[ в Telegram](https://t.me/+bPtk49gFbCBkYzdi)",20285,21,
107875,2026-05-23T09:31:17+00:00,"Владимир Путин выразил соболезнования Си Цзиньпину в связи с катастрофой на угольной шахте в провинции Шаньси.

✔ [Подписывайтесь на «Ъ» в MAX |](https://max.ru/kommersant)[ в Telegram](https://t.me/+bPtk49gFbCBkYzdi)",19596,32,
107874,2026-05-23T08:28:07+00:00,"РФ в связи с заявлениями западников о том, что ударов по колледжу в ЛНР якобы не было,** организовывает для инкоров посещение места трагедии,** заявила представитель МИД России Мария Захарова.

✔ [Подписывайтесь на «Ъ» в MAX |](https://max.ru/kommersant)[ в Telegram](https://t.me/+bPtk49gFbCBkYzdi)",21597,51,
107873,2026-05-23T08:01:09+00:00,"При взрыве газа на угольной шахте в провинции Шаньси на севере Китая **погибли 90 человек, **сообщило Центральное телевидение Китая (CCTV). 

Девять человек заблокированы под завалами, пишет «Синьхуа». 123 раненых доставили в больницу. Из них двое находятся в тяжелом состоянии, еще двое — в критическом. 33 пострадавших отпустили домой. Поисково-спасательная операция продолжается. В ней участвуют 755 человек.

✔ [Подписывайтесь на «Ъ» в MAX |](https://max.ru/kommersant)[ в Telegram](https://t.me/+bPtk49gFbCBkYzdi)",21710,24,
107872,2026-05-23T07:00:22+00:00,"**ВСУ атаковали беспилотниками одно из промышленных предприятий в Пермском крае**, сообщил губернатор Дмитрий Махонин.

По предварительным данным, пострадавших нет.  

✔ [Подписывайтесь на «Ъ» в MAX |](https://max.ru/kommersant)[ в Telegram](https://t.me/+bPtk49gFbCBkYzdi)",21623,37,
107871,2026-05-23T05:52:56+00:00,"**ФСБ предотвратила попытку теракта в Белгородской области **с участием завербованной украинскими спецслужбами местной жительницы, сообщили в Центре общественных связей ведомства. 

Женщина избежала участи стать «живой бомбой», обратившись в органы безопасности. По плану куратора, она должна была изъять из тайника взрывное устройство, доставить его в людное место и активировать. 

✔ [Подписывайтесь на «Ъ» в MAX |](https://max.ru/kommersant)[ в Telegram](https://t.me/+bPtk49gFbCBkYzdi)",22831,31,
107870,2026-05-23T05:31:04+00:00,"В центре Иркутска произошел пожар в здании научно-исследовательского института благородных и редких металлов и алмазов, сообщили в МЧС. Горит последний этаж, предварительная площадь возгорания — 700 кв. м, заявили в ведомстве.

Сейчас сотрудников эвакуируют из здания, сообщил губернатор области Игорь Кобзев. Никто не пострадал.

✔ [Подписывайтесь на «Ъ» в MAX |](https://max.ru/kommersant)[ в Telegram](https://t.me/+bPtk49gFbCBkYzdi)",22178,26,
107869,2026-05-23T04:27:05+00:00,"**Средства ПВО за ночь сбили 348 беспилотника ВСУ,** в том числе над Липецкой, Орловской, Ростовской, Рязанской, Тульской областями, Татарстаном и Московским регионом, сообщили в Минобороны.

✔ [Подписывайтесь на «Ъ» в MAX |](https://max.ru/kommersant)[ в Telegram](https://t.me/+bPtk49gFbCBkYzdi)",22070,34,
107868,2026-05-23T04:00:13+00:00,"**⛅️****️ Главные новости к утру:**

🔸 Россия [провела](https://www.kommersant.ru/doc/8688530?tg) заседание Совета Безопасности ООН после атаки на Старобельск.

🔸 В Белом доме [обсудили](https://www.kommersant.ru/doc/8688541?tg) возобновление военных действий против Ирана.

🔸 Дональд Трамп [продлил](https://www.kommersant.ru/doc/8688232?tg) санкции против руководства Белоруссии.

🔸 Ущерб по делу о переводах Аристотеля [оценили](https://www.kommersant.ru/doc/8688225?tg) в 16 млн рублей.

🔸 В Новороссийске [загорелась](https://www.kommersant.ru/doc/8688533?tg) территория нефтебазы из-за удара БПЛА.

#главноекутру",22036,23,
107867,2026-05-23T03:27:59+00:00,"❌ **Роспотребнадзор сообщил, что приостановил продажу некачественного алкоголя из Армении.** По информации ведомства, в списке вино и коньяк производства ЗАО «Веди-алко», ООО «Абовянский коньячный завод», а также ООО «Винно-коньячный дом «Шахназарян».

Предприятиям торговли и импортерам направлена информация о приостановке реализации этой продукции и об изъятии из обращения, сообщает Роспотребнадзор.

✔️ [Подписывайтесь на «Ъ» в MAX |](https://max.ru/kommersant)[ в Telegram](https://t.me/+bPtk49gFbCBkYzdi)",26629,181,
107866,2026-05-23T02:32:58+00:00,"**В Белом доме обсудили возобновление военных действий против Ирана**, [сообщает](https://www.kommersant.ru/doc/8688541?tg) CBS News. 

Окончательное решение пока принято не было, но, по информации телеканала, американские высокопоставленные военнослужащие готовятся к возможному экстренному сбору. Сам президент США Дональд Трамп отказался посетить свадьбу сына, которая пройдет в эти выходные.

Сейчас США и Иран находятся в состоянии перемирия и ведут переговоры о завершении конфликта. Как вчера заявляли в МИД Ирана, до заключения сделки еще далеко.

✔️ [Подписывайтесь на «Ъ» в MAX](https://max.ru/kommersant) |[ в Telegram](https://t.me/+bPtk49gFbCBkYzdi)",21332,20,
107865,2026-05-23T01:20:39+00:00,"**Венгрия ищет замену российскому газу в Румынии**. Сейчас стороны обсуждают графики и объемы поставок. 

Румынские поставки гарантированно смогут покрыть 20–25% от объема, необходимого для замещения российского газа, пишет венгерское издание Index.

«Это был бы самый крупный шаг на пути к получению нероссийского газа по хорошей цене. Если мы не сможем это провести, то с этого момента останутся только источники, которые на порядок дороже»,— заявил источник издания.

✔️ [Подписывайтесь на «Ъ» в MAX](https://max.ru/kommersant) |[ в Telegram](https://t.me/+bPtk49gFbCBkYzdi)",18608,34,
107864,2026-05-23T00:37:11+00:00,"**ЕС отказался предоставить Великобритании доступ к своему единому рынку товаров**, [сообщает ](https://www.kommersant.ru/doc/8688536?tg)Financial Times. Инициативу Лондона, по словам источников газеты, рассматривали всего несколько стран ЕС.

Одно из опасений насчет сделки заключалось в том, что Великобритания могла бы получить более выгодные условия, чем сами государства-члены ЕС в том числе за счет снижения регуляторных стандартов, сообщили собеседники издания.

✔️ [Подписывайтесь на «Ъ» в MAX](https://max.ru/kommersant) |[ в Telegram](https://t.me/+bPtk49gFbCBkYzdi)",17787,31,
107863,2026-05-23T00:04:46+00:00,"**SpaceX со второй попытки запустила самую большую ракету в мире.** Компания [провела](https://www.kommersant.ru/doc/8688535?tg) тестовый запуск сверхтяжелой ракетной системы Starship, создаваемой для марсианских и лунных миссий.

Из 11 предыдущих испытаний системы шесть были признаны успешными. Как отмечает The Wall Street Journal, глава SpaceX Илон Маск рассчитывает сертифицировать Starship для пилотируемых полетов уже до конца текущего года.

✔️ [Подписывайтесь на «Ъ» в MAX](https://max.ru/kommersant) |[ в Telegram](https://t.me/+bPtk49gFbCBkYzdi)",17411,44,
107862,2026-05-22T23:17:57+00:00,"**Как проверить участок перед покупкой без посредник**ов

В первом квартале 2026 года в России продавалось в среднем по 65 тыс. земельных участков в месяц, что на 26% меньше год к году. Средняя цена почти не изменилась и составила 450 тыс. руб. за сотку. При этом спрос на землю оказался устойчивее, чем на квартиры. Продажи новостроек в Москве за тот же период снизились на 35%, до 538,6 тыс. кв. м, а в Новой Москве — на 45%, до 149,4 тыс. кв. м.

На фоне сохраняющегося интереса к земле собственники все чаще продают участки [без посредников](https://www.kommersant.ru/doc/8573423?from=spot_nedvizhimost_1). Сейчас в продаже находится 105 тыс. объявлений по участкам, что на 5% больше год к году. Из них 41 тыс. лотов размещены напрямую от собственников, и этот сегмент вырос на 19%. Экономия на комиссии риэлтора может составлять 3–7% от суммы сделки. При цене участка 5 млн руб. это около 250 тыс. руб.

Но такая экономия переносит проверку рисков на покупателя, подчеркивают эксперты. До сделки нужно изучить выписку ЕГРН, историю перехода прав, наличие обременений, категорию земли, вид разрешенного использования, границы участка, градостроительный план, согласие супруга, наследственные истории, долги продавца и возможную процедуру банкротства. Особую осторожность эксперты советуют проявлять, если вместо договора купли-продажи предлагают оформить смену членства в СНТ. Даже участие риэлтора не гарантирует полной безопасности сделки, поэтому ключевой задачей остается полноценная юридическая проверка объекта до оплаты.

__📷____Олег Харсеев, Коммерсантъ__",16730,104,
107861,2026-05-22T22:33:00+00:00,"Россия [провела](https://www.kommersant.ru/doc/8688530?tg) срочное заседание Совета Безопасности ООН, поводом для которого стала атака, совершенная ночью 22 мая на Старобельск.

Постоянный представитель России **Василий Небензя заявил, что страны, которые поставляют оружие Украине, ответственны за произошедшее. **Он призвал международные структуры, национальные правительства и мировую общественность дать честную оценку произошедшему.

«Молчание будет равносильно пособничеству кровавым деяниям киевских террористов»,— сказал господин Небензя.

✔️ [Подписывайтесь на «Ъ» в MAX](https://max.ru/kommersant) |[ в Telegram](https://t.me/+bPtk49gFbCBkYzdi)",17173,30,
107860,2026-05-22T21:45:45+00:00,"💬 **«Бюджет поддержки сокращается»**

Аграриям необходимо снижать себестоимость зерна для сохранения его конкурентоспособности на внешних рынках,[ следовало](https://www.kommersant.ru/doc/8688183?tg) из выступлений на профильном форуме в Сочи.

Несмотря на хороший урожай и экспортный потенциал, укрепление рубля и сложные макроэкономические условия требуют от аграриев технологической модернизации и оптимизации логистики. Государство продолжит поддержку отрасли, но в условиях сокращения объемов помощи в первую очередь **деньги будут направляться в те сферы, где они принесут максимальную отдачу**.

✔️ [Подписывайтесь на «Ъ» в MAX](https://max.ru/kommersant) |[ в Telegram](https://t.me/+bPtk49gFbCBkYzdi)",17557,46,
107859,2026-05-22T20:58:50+00:00,"**В «Сколково» обсудили перспективы правового регулирования ИИ.** В дискуссии [приняли участие](https://www.kommersant.ru/doc/8688166?tg) ученые, чиновники и представители бизнес-сообщества.

«Мы все ожидаем закон, поскольку очень много вопросов. Как защитить права авторов? Как защитить детей?» — сказал глава ВЭБ Игорь Шувалов. В то же время важно не создать дополнительные барьеры для технологического развития и тестирования новых решений, добавил он.

Уже всем очевидно, что ИИ — это не субъект, а инструмент, отметил судья Конституционного суда Владимир Сивицкий. Также судья КС видит **риски возможного прихода к власти «олигархов», которые являются владельцами ИИ**, или, наоборот, «философов», которые поднимут на флаг борьбу за сохранение человеческой личности. И еще неизвестно, что будет страшнее, предупредил он.

✔️ [Подписывайтесь на «Ъ» в MAX](https://max.ru/kommersant) |[ в Telegram](https://t.me/+bPtk49gFbCBkYzdi)",17604,62,
